candidate_id,job_id,cosine_sim,skill_overlap,exp_match,label
4500,21,0.4343559145927429,0.2,0,0
3438,21,0.46596401929855347,0.2,0,0
2949,21,0.4594135582447052,0.2,1,0
752,21,0.6068058013916016,0.4,1,0
2969,21,0.5014327764511108,0.0,0,0
3585,21,0.5080753564834595,0.2,1,0
4825,21,0.6718200445175171,0.4,1,1
2775,21,0.42538782954216003,0.2,1,0
650,21,0.37172138690948486,0.0,0,0
2692,21,0.4835430383682251,0.2,1,0
4910,21,0.47222211956977844,0.0,1,0
2585,21,0.6024534106254578,0.2,1,0
3511,21,0.5759824514389038,0.6,1,1
2549,21,0.5248370170593262,0.2,1,0
4066,21,0.5238804817199707,0.0,0,0
3678,21,0.4872252941131592,0.0,0,0
3487,21,0.45869141817092896,0.2,1,0
2308,21,0.44259095191955566,0.2,1,0
1802,21,0.5203416347503662,0.4,0,0
3689,21,0.3272847533226013,0.0,0,0
3277,21,0.4368734359741211,0.4,1,0
864,22,0.4335085153579712,0.25,0,0
2660,22,0.48641151189804077,0.5,1,0
1825,22,0.41057878732681274,0.25,1,0
2461,22,0.32406795024871826,0.25,1,0
1614,22,0.42186036705970764,0.0,1,0
4453,22,0.2459133267402649,0.0,1,0
4951,22,0.6181334853172302,0.0,0,0
1868,22,0.266675740480423,0.0,0,0
1616,22,0.6023224592208862,0.25,0,0
3673,22,0.39283251762390137,0.0,1,0
1423,22,0.28041934967041016,0.25,0,0
1179,22,0.4206821918487549,0.25,1,0
4977,22,0.3576403558254242,0.25,1,0
10,22,0.4249994158744812,0.75,1,1
2131,22,0.447235643863678,0.5,1,0
3419,22,0.46494024991989136,0.25,0,0
4441,22,0.5071378946304321,0.25,0,0
2095,22,0.552723228931427,0.0,1,0
2615,22,0.44394099712371826,0.25,1,0
2182,22,0.5517880916595459,0.25,1,0
4764,22,0.2997782230377197,0.25,1,0
1125,22,0.40099671483039856,0.5,1,1
391,22,0.4322005808353424,0.25,0,0
3805,22,0.3602781891822815,0.25,0,0
2771,22,0.4187788963317871,0.0,0,0
1082,22,0.36971354484558105,0.25,1,0
1794,22,0.38150298595428467,0.25,1,0
867,22,0.38306090235710144,0.0,1,0
219,22,0.4095526337623596,0.5,0,0
62,22,0.3569536507129669,0.25,1,0
1743,23,0.4977797865867615,0.2,0,0
4768,23,0.5725247859954834,0.2,0,0
2442,23,0.4557795524597168,0.0,1,0
3346,23,0.49381521344184875,0.0,1,0
2310,23,0.5215545296669006,0.4,1,1
951,23,0.5933670997619629,0.4,0,0
121,23,0.6673727035522461,0.2,1,0
3986,23,0.5475602149963379,0.4,1,1
3483,23,0.5024167895317078,0.2,1,0
2695,23,0.4205016791820526,0.2,1,0
858,23,0.5495222806930542,0.2,0,0
1061,23,0.5962435007095337,0.2,1,0
2114,23,0.5828618407249451,0.2,0,0
748,23,0.5630843043327332,0.4,0,0
2758,23,0.4948411285877228,0.4,0,0
2713,23,0.6810947060585022,0.4,0,0
1305,23,0.5046148300170898,0.2,0,0
4373,23,0.4775290787220001,0.2,0,0
1138,23,0.606839120388031,0.2,0,0
2753,23,0.4971139430999756,0.2,0,0
626,23,0.6309499144554138,0.2,1,0
3481,23,0.4985645115375519,0.0,1,0
2599,23,0.4664396345615387,0.2,1,0
1495,23,0.6180881261825562,0.0,0,0
3934,23,0.7332464456558228,0.4,0,0
3103,23,0.6052050590515137,0.0,0,0
91,23,0.4523746967315674,0.2,1,0
3683,23,0.4416273236274719,0.0,1,0
2298,23,0.6106683015823364,0.4,1,1
4982,23,0.41134995222091675,0.0,1,0
4886,24,0.5194450616836548,0.0,0,0
4253,24,0.6114135980606079,0.5,1,1
2688,24,0.5452277660369873,0.0,0,0
4896,24,0.7564371228218079,0.6666666666666666,1,1
4870,24,0.5744534730911255,0.0,1,0
3676,24,0.5139704942703247,0.0,0,0
3729,24,0.5561422109603882,0.16666666666666666,0,0
238,24,0.6568591594696045,0.16666666666666666,0,0
1935,24,0.6458209753036499,0.16666666666666666,1,0
532,24,0.7792720794677734,0.5,0,0
4571,24,0.6461045742034912,0.0,1,0
1504,24,0.5226640701293945,0.0,1,0
2319,24,0.5559001564979553,0.16666666666666666,1,0
3548,24,0.5383375883102417,0.16666666666666666,1,0
4336,24,0.5870043039321899,0.16666666666666666,1,0
2325,24,0.6538420915603638,0.3333333333333333,0,0
3079,24,0.5164265632629395,0.3333333333333333,0,0
1577,24,0.6021406650543213,0.3333333333333333,1,0
2087,24,0.7784978151321411,0.5,0,0
852,24,0.6944539546966553,0.3333333333333333,0,0
3617,24,0.5332722067832947,0.3333333333333333,1,0
1773,24,0.5736769437789917,0.0,1,0
3268,24,0.5285550355911255,0.0,1,0
4466,24,0.5489083528518677,0.3333333333333333,0,0
1471,24,0.6773252487182617,0.5,1,1
1443,24,0.5747421383857727,0.0,0,0
3299,24,0.687799334526062,0.3333333333333333,0,0
4276,24,0.536837637424469,0.16666666666666666,1,0
4613,24,0.5477322340011597,0.0,0,0
2601,24,0.6348892450332642,0.5,0,0
3674,25,0.5070973634719849,0.2,1,0
1770,25,0.5498165488243103,0.2,0,0
3154,25,0.30736836791038513,0.2,0,0
4136,25,0.47488635778427124,0.2,1,0
1320,25,0.5211132764816284,0.2,1,0
931,25,0.5657395720481873,0.0,1,0
808,25,0.6168361902236938,0.2,1,0
3371,25,0.34334656596183777,0.0,1,0
4889,25,0.4803597331047058,0.2,0,0
1103,25,0.4862554967403412,0.4,0,0
4197,25,0.4929685592651367,0.0,1,0
81,25,0.563241183757782,0.4,1,0
447,25,0.47028157114982605,0.2,1,0
1434,25,0.2820005416870117,0.0,0,0
3080,25,0.516292929649353,0.2,1,0
1463,25,0.4086063504219055,0.0,1,0
1936,25,0.41481804847717285,0.2,0,0
4863,25,0.4808105230331421,0.0,1,0
2117,25,0.47412043809890747,0.2,1,0
494,25,0.5188103914260864,0.2,1,0
2573,25,0.4941158890724182,0.2,1,0
4437,25,0.5077307224273682,0.2,0,0
690,25,0.5195506811141968,0.2,0,0
3525,25,0.5079398155212402,0.0,1,0
2690,25,0.546344518661499,0.2,1,0
2477,25,0.5052491426467896,0.0,1,0
4276,25,0.3950803875923157,0.2,1,0
3004,25,0.5581485033035278,0.6,1,1
2366,25,0.5877112150192261,0.4,0,0
4285,25,0.4539702534675598,0.2,0,0
3552,26,0.558498740196228,0.2,0,0
2434,26,0.6255747675895691,0.4,0,0
3619,26,0.6088429689407349,0.0,0,0
1776,26,0.592989981174469,0.0,1,0
906,26,0.5435200929641724,0.0,1,0
357,26,0.6204119920730591,0.4,1,1
4322,26,0.6461721062660217,0.4,1,1
183,26,0.6671625375747681,0.4,1,1
4035,26,0.6487751007080078,0.2,1,0
3768,26,0.7348693609237671,0.8,1,1
2651,26,0.723558783531189,0.2,1,0
2569,26,0.6593215465545654,0.2,1,0
3194,26,0.5883463621139526,0.4,1,1
2933,26,0.5812168717384338,0.2,1,0
2098,26,0.6620534658432007,0.2,1,0
2541,26,0.6430977582931519,0.2,1,0
303,26,0.6899795532226562,0.0,1,0
2570,26,0.5312075614929199,0.2,0,0
818,26,0.6873787641525269,0.4,0,0
1103,26,0.5549524426460266,0.2,0,0
20,26,0.6428859233856201,0.4,1,1
1576,26,0.6031780242919922,0.2,1,0
190,26,0.672671914100647,0.2,0,0
2519,26,0.7109102010726929,0.4,1,1
4577,26,0.5845897197723389,0.2,0,0
4452,26,0.5079588890075684,0.2,1,0
310,26,0.6098756790161133,0.4,0,0
2476,26,0.5891777276992798,0.2,0,0
2218,26,0.6439136266708374,0.4,0,0
2275,26,0.568515419960022,0.0,1,0
2575,27,0.6151546835899353,0.16666666666666666,1,0
2767,27,0.47418874502182007,0.0,0,0
2550,27,0.5740659236907959,0.16666666666666666,1,0
2201,27,0.5769256949424744,0.3333333333333333,1,0
784,27,0.729948103427887,0.5,1,0
2261,27,0.6140973567962646,0.16666666666666666,0,0
4973,27,0.6861354112625122,0.16666666666666666,0,0
4023,27,0.7197461128234863,0.5,0,0
546,27,0.6337073445320129,0.3333333333333333,0,0
244,27,0.5350524187088013,0.16666666666666666,0,0
4086,27,0.6015297174453735,0.5,0,0
3777,27,0.6913147568702698,0.5,1,1
1976,27,0.5752882957458496,0.3333333333333333,0,0
3624,27,0.7161744236946106,0.3333333333333333,1,0
678,27,0.6698763370513916,0.3333333333333333,0,0
1612,27,0.6809390187263489,0.0,1,0
3843,27,0.6911581158638,0.6666666666666666,1,1
2660,27,0.5958187580108643,0.3333333333333333,1,0
94,27,0.5489603877067566,0.16666666666666666,0,0
2793,27,0.6608049273490906,0.5,1,0
4271,27,0.6147044897079468,0.16666666666666666,0,0
3465,27,0.5892046689987183,0.16666666666666666,0,0
2912,27,0.5807334184646606,0.3333333333333333,0,0
2517,27,0.6507145166397095,0.5,1,1
664,27,0.6740680932998657,0.16666666666666666,1,0
4738,27,0.609183132648468,0.3333333333333333,1,0
783,27,0.5909353494644165,0.16666666666666666,1,0
4146,27,0.6923617124557495,0.16666666666666666,0,0
842,27,0.5617268085479736,0.3333333333333333,0,0
3053,27,0.7364099025726318,0.3333333333333333,1,0
4717,28,0.26512742042541504,0.0,0,0
3164,28,0.6241123676300049,0.3333333333333333,0,0
3950,28,0.4522930383682251,0.16666666666666666,0,0
3379,28,0.4694017171859741,0.16666666666666666,0,0
568,28,0.3992064595222473,0.0,1,0
2580,28,0.3945513665676117,0.0,1,0
842,28,0.19698330760002136,0.0,1,0
1074,28,0.41712209582328796,0.16666666666666666,1,0
3543,28,0.4634029269218445,0.16666666666666666,1,0
2020,28,0.5074903964996338,0.16666666666666666,1,0
589,28,0.38669419288635254,0.16666666666666666,1,0
749,28,0.4883841872215271,0.3333333333333333,1,0
1351,28,0.45902544260025024,0.3333333333333333,0,0
2784,28,0.5236330628395081,0.3333333333333333,0,0
4141,28,0.40181976556777954,0.3333333333333333,1,0
3320,28,0.4601939618587494,0.3333333333333333,0,0
411,28,0.4731820225715637,0.3333333333333333,0,0
2494,28,0.5330373048782349,0.16666666666666666,0,0
861,28,0.3575024902820587,0.3333333333333333,1,0
4050,28,0.5112642049789429,0.5,1,0
2650,28,0.5229459404945374,0.16666666666666666,0,0
4862,28,0.564948558807373,0.3333333333333333,0,0
770,28,0.5777285099029541,0.3333333333333333,1,0
511,28,0.6865622997283936,0.5,0,0
51,28,0.5983556509017944,0.3333333333333333,1,0
1721,28,0.46593618392944336,0.16666666666666666,1,0
42,28,0.507432758808136,0.3333333333333333,1,0
1420,28,0.4820350408554077,0.3333333333333333,1,0
3928,28,0.31689441204071045,0.0,0,0
3147,28,0.4033605754375458,0.16666666666666666,1,0
703,29,0.5347856283187866,0.16666666666666666,1,0
1548,29,0.4802914261817932,0.5,0,0
2928,29,0.5278941988945007,0.0,0,0
154,29,0.45571368932724,0.16666666666666666,1,0
468,29,0.4578794836997986,0.3333333333333333,0,0
3284,29,0.5063880681991577,0.3333333333333333,1,0
1151,29,0.5803509950637817,0.3333333333333333,0,0
4255,29,0.5473333597183228,0.5,1,0
3536,29,0.5105145573616028,0.16666666666666666,1,0
2741,29,0.5694705843925476,0.3333333333333333,0,0
2378,29,0.5760879516601562,0.16666666666666666,0,0
3711,29,0.6844198107719421,0.16666666666666666,1,0
4363,29,0.6530352234840393,0.0,1,0
3845,29,0.6235338449478149,0.16666666666666666,1,0
2360,29,0.5261067152023315,0.5,0,0
2433,29,0.4576486051082611,0.0,1,0
519,29,0.5050392150878906,0.0,1,0
3109,29,0.439851850271225,0.0,1,0
2183,29,0.48123276233673096,0.3333333333333333,0,0
2714,29,0.6090140342712402,0.3333333333333333,0,0
413,29,0.5715351104736328,0.3333333333333333,1,0
762,29,0.5509595274925232,0.0,0,0
325,29,0.5470603704452515,0.3333333333333333,1,0
3833,29,0.607975959777832,0.0,1,0
2842,29,0.4827018082141876,0.16666666666666666,0,0
1,29,0.5748189687728882,0.3333333333333333,0,0
2924,29,0.7121608257293701,0.16666666666666666,0,0
2982,29,0.5433646440505981,0.16666666666666666,1,0
2124,29,0.6437549591064453,0.6666666666666666,1,1
2247,29,0.4794027805328369,0.16666666666666666,0,0
3923,30,0.49198487401008606,0.0,1,0
2380,30,0.4028988182544708,0.2,0,0
4305,30,0.5047741532325745,0.0,0,0
1587,30,0.6041557788848877,0.4,1,1
4411,30,0.4903441071510315,0.4,1,1
698,30,0.5549103021621704,0.2,1,0
3775,30,0.49577978253364563,0.2,1,0
1345,30,0.5248432159423828,0.4,1,1
1014,30,0.4265426993370056,0.2,0,0
2485,30,0.4810943007469177,0.2,0,0
1958,30,0.5044541358947754,0.4,1,1
1360,30,0.4556518793106079,0.0,1,0
4810,30,0.4677998125553131,0.4,1,1
712,30,0.5434548854827881,0.2,0,0
1606,30,0.5901979804039001,0.4,1,0
4510,30,0.4400097727775574,0.0,0,0
9,30,0.6230979561805725,0.4,0,0
2519,30,0.4779979884624481,0.2,1,0
1168,30,0.47781574726104736,0.0,0,0
1073,30,0.3853800892829895,0.2,0,0
4098,30,0.4892985224723816,0.0,1,0
536,30,0.5032541751861572,0.4,1,1
3379,30,0.5064018964767456,0.2,0,0
452,30,0.38358598947525024,0.2,1,0
1487,30,0.4687507748603821,0.0,0,0
2564,30,0.4139610826969147,0.2,0,0
4911,30,0.4890481233596802,0.2,0,0
3519,30,0.48029395937919617,0.2,1,0
3238,30,0.4535136818885803,0.2,1,0
1007,30,0.4214130640029907,0.0,1,0
932,31,0.513003945350647,0.0,1,0
2850,31,0.5313189625740051,0.25,0,0
673,31,0.5634866952896118,0.5,0,0
332,31,0.49317970871925354,0.0,0,0
683,31,0.4858812391757965,0.5,1,0
589,31,0.498843252658844,0.25,1,0
1789,31,0.4478168487548828,0.5,0,0
896,31,0.4453960359096527,0.5,0,0
1560,31,0.5758827924728394,0.0,1,0
1669,31,0.4198058247566223,0.0,0,0
3703,31,0.4981507956981659,0.25,1,0
1861,31,0.3203638195991516,0.0,0,0
1533,31,0.4652089774608612,0.0,0,0
369,31,0.46420377492904663,0.25,1,0
2403,31,0.4058109521865845,0.0,0,0
1606,31,0.4765830636024475,0.5,1,0
4266,31,0.4694361686706543,0.25,0,0
2583,31,0.5519487261772156,0.5,0,0
2572,31,0.4499726891517639,0.0,0,0
1339,31,0.4504503011703491,0.0,1,0
618,31,0.4555337131023407,0.0,1,0
1733,31,0.4847348928451538,0.25,1,0
1300,31,0.5132285952568054,0.25,1,0
1049,31,0.41984105110168457,0.0,1,0
3443,31,0.4204016327857971,0.5,0,0
2205,31,0.5178784132003784,0.5,0,0
4523,31,0.4840092062950134,0.5,1,1
3658,31,0.5100529193878174,0.5,1,1
3095,31,0.4457804560661316,0.0,1,0
1685,31,0.4087027907371521,0.25,0,0
1691,32,0.48490285873413086,0.2,1,0
2699,32,0.44546690583229065,0.2,0,0
2907,32,0.5922946929931641,0.2,1,0
1719,32,0.38345852494239807,0.0,0,0
4029,32,0.5578608512878418,0.0,0,0
4951,32,0.6383310556411743,0.0,0,0
1185,32,0.41073718667030334,0.0,0,0
3782,32,0.39276736974716187,0.2,1,0
3159,32,0.4267053008079529,0.4,0,0
4083,32,0.5387522578239441,0.2,1,0
4805,32,0.3357973098754883,0.2,1,0
136,32,0.5182356834411621,0.2,1,0
4934,32,0.34551891684532166,0.2,0,0
1349,32,0.6111239790916443,0.6,1,1
3570,32,0.4125742018222809,0.4,0,0
119,32,0.3945390582084656,0.2,1,0
2822,32,0.4339677095413208,0.2,1,0
1573,32,0.47630733251571655,0.2,1,0
2353,32,0.4012507498264313,0.2,0,0
1615,32,0.498916894197464,0.4,1,1
4657,32,0.4753081202507019,0.2,0,0
4243,32,0.3927200734615326,0.2,0,0
1892,32,0.43563055992126465,0.4,1,1
2395,32,0.4803162217140198,0.4,0,0
1512,32,0.4544232487678528,0.2,1,0
3095,32,0.5399059057235718,0.6,1,1
1150,32,0.3822469413280487,0.4,0,0
2867,32,0.5180948972702026,0.4,0,0
2898,32,0.435291588306427,0.0,1,0
4387,32,0.4956032633781433,0.2,1,0
2240,33,0.5510553121566772,0.3333333333333333,1,0
1533,33,0.6034127473831177,0.0,0,0
2387,33,0.669361412525177,0.3333333333333333,1,0
2939,33,0.4939044415950775,0.0,0,0
2401,33,0.5324112176895142,0.3333333333333333,0,0
2249,33,0.514807403087616,0.0,0,0
2638,33,0.439773827791214,0.0,1,0
4903,33,0.6150294542312622,0.3333333333333333,1,0
496,33,0.4719780385494232,0.0,0,0
2592,33,0.542277455329895,0.3333333333333333,0,0
3463,33,0.6054878830909729,0.0,0,0
3558,33,0.518031120300293,0.3333333333333333,0,0
1483,33,0.5293775796890259,0.3333333333333333,0,0
4777,33,0.4334769546985626,0.3333333333333333,0,0
4,33,0.4584837555885315,0.3333333333333333,1,0
788,33,0.5622135400772095,0.3333333333333333,1,0
4765,33,0.4093855023384094,0.0,0,0
3023,33,0.5448477268218994,0.0,1,0
3314,33,0.5076339244842529,0.0,0,0
208,33,0.5811494588851929,0.0,0,0
2058,33,0.6579135656356812,0.3333333333333333,1,0
3210,33,0.5245788097381592,0.3333333333333333,0,0
4187,33,0.618622362613678,0.3333333333333333,1,0
4714,33,0.6127287149429321,0.0,0,0
2346,33,0.5709619522094727,0.6666666666666666,1,1
1318,33,0.3619438409805298,0.0,0,0
1997,33,0.5483120679855347,0.3333333333333333,1,0
1564,33,0.46184930205345154,0.0,0,0
4736,33,0.43044108152389526,0.3333333333333333,0,0
2065,33,0.6168705224990845,0.6666666666666666,1,1
1497,34,0.6905361413955688,0.2,0,0
2646,34,0.6270571947097778,0.2,0,0
681,34,0.6400781869888306,0.2,0,0
810,34,0.6179122924804688,0.0,0,0
4045,34,0.5894879698753357,0.4,0,0
758,34,0.6580740213394165,0.2,1,0
175,34,0.6862430572509766,0.0,0,0
1285,34,0.5702831745147705,0.2,0,0
2593,34,0.4588059186935425,0.2,0,0
854,34,0.5902521014213562,0.0,0,0
1830,34,0.7206243276596069,0.4,1,1
476,34,0.5829291343688965,0.0,0,0
776,34,0.6234204769134521,0.4,0,0
2408,34,0.695536732673645,0.2,1,0
3830,34,0.6030410528182983,0.2,0,0
1269,34,0.6878327131271362,0.2,0,0
2254,34,0.5323708057403564,0.0,0,0
3747,34,0.606515645980835,0.4,1,1
4960,34,0.6167289614677429,0.2,1,0
2215,34,0.6187113523483276,0.2,1,0
2128,34,0.6605849266052246,0.2,0,0
133,34,0.6189666390419006,0.0,1,0
4299,34,0.5813450813293457,0.0,0,0
4345,34,0.6461976766586304,0.2,1,0
90,34,0.6610379219055176,0.4,0,0
338,34,0.581039547920227,0.2,0,0
1801,34,0.6202327013015747,0.2,1,0
3042,34,0.6768330335617065,0.2,0,0
3649,34,0.5348571538925171,0.0,0,0
4495,34,0.6120761036872864,0.2,0,0
2831,35,0.6144556999206543,0.3333333333333333,0,0
4876,35,0.6317232847213745,0.16666666666666666,0,0
4544,35,0.5616816282272339,0.3333333333333333,1,0
2908,35,0.7549088001251221,0.16666666666666666,0,0
4202,35,0.5265746116638184,0.16666666666666666,0,0
931,35,0.5586233139038086,0.16666666666666666,0,0
3418,35,0.5683202743530273,0.3333333333333333,0,0
2376,35,0.5876230001449585,0.16666666666666666,0,0
3912,35,0.7757292985916138,0.3333333333333333,0,0
2533,35,0.5378620624542236,0.3333333333333333,0,0
1417,35,0.623399019241333,0.16666666666666666,0,0
3803,35,0.5609712600708008,0.5,0,0
619,35,0.4841136038303375,0.16666666666666666,0,0
2162,35,0.44701242446899414,0.0,0,0
4916,35,0.6161969304084778,0.5,0,0
626,35,0.5692057609558105,0.3333333333333333,1,0
2366,35,0.6386970281600952,0.5,0,0
4681,35,0.6529098153114319,0.16666666666666666,0,0
115,35,0.5294749736785889,0.3333333333333333,0,0
1630,35,0.5762827396392822,0.3333333333333333,1,0
3687,35,0.5860269665718079,0.16666666666666666,1,0
745,35,0.4799884557723999,0.0,1,0
3539,35,0.5351991653442383,0.16666666666666666,0,0
3740,35,0.5887392163276672,0.3333333333333333,1,0
828,35,0.5218297243118286,0.16666666666666666,1,0
1153,35,0.582729697227478,0.16666666666666666,1,0
2334,35,0.5260474681854248,0.16666666666666666,0,0
4325,35,0.7077001333236694,0.3333333333333333,1,0
2815,35,0.4871339797973633,0.3333333333333333,0,0
2985,35,0.5289651155471802,0.0,1,0
399,36,0.5716280937194824,0.4,1,1
4968,36,0.6409629583358765,0.4,1,1
3751,36,0.49650996923446655,0.0,0,0
4039,36,0.48372384905815125,0.0,1,0
4131,36,0.50535649061203,0.0,1,0
3330,36,0.6478466987609863,0.2,0,0
1941,36,0.4930163025856018,0.2,1,0
2209,36,0.6074307560920715,0.6,1,1
1680,36,0.47189828753471375,0.2,0,0
2415,36,0.6368762254714966,0.4,1,1
2082,36,0.5423102974891663,0.4,1,1
3404,36,0.5353093147277832,0.2,0,0
4818,36,0.6017432808876038,0.0,1,0
2699,36,0.4505796432495117,0.0,0,0
4282,36,0.4961398243904114,0.0,0,0
282,36,0.5044739842414856,0.2,1,0
4457,36,0.5205789804458618,0.0,1,0
241,36,0.5124530792236328,0.2,1,0
1151,36,0.5904639959335327,0.6,1,1
4422,36,0.5677788853645325,0.0,1,0
3332,36,0.6752697229385376,0.2,0,0
1471,36,0.5671262741088867,0.4,0,0
1821,36,0.49824127554893494,0.2,0,0
3297,36,0.5387825965881348,0.2,1,0
875,36,0.6085271835327148,0.2,1,0
3509,36,0.5163015723228455,0.2,1,0
3741,36,0.4744991958141327,0.2,1,0
2140,36,0.48774254322052,0.0,1,0
2861,36,0.4040549695491791,0.0,0,0
2065,36,0.48273342847824097,0.4,0,0
1970,37,0.526826024055481,0.4,1,1
2551,37,0.38484421372413635,0.2,1,0
259,37,0.466330349445343,0.0,0,0
3346,37,0.4687493145465851,0.2,1,0
1888,37,0.5221664905548096,0.2,1,0
2754,37,0.5782573223114014,0.2,1,0
4295,37,0.6043368577957153,0.6,1,1
584,37,0.5022263526916504,0.2,0,0
2378,37,0.5337293148040771,0.2,0,0
3142,37,0.410377562046051,0.2,0,0
2901,37,0.5048409700393677,0.4,1,1
275,37,0.3686170279979706,0.0,1,0
4228,37,0.5206152200698853,0.6,0,0
4749,37,0.4762774109840393,0.6,1,1
784,37,0.5220390558242798,0.2,1,0
4722,37,0.37972328066825867,0.0,1,0
1868,37,0.3310224413871765,0.0,0,0
1243,37,0.3421141505241394,0.2,1,0
4060,37,0.509650707244873,0.2,1,0
1777,37,0.564937949180603,0.2,1,0
389,37,0.5243560075759888,0.0,0,0
1742,37,0.5003288984298706,0.0,0,0
4719,37,0.4352988600730896,0.4,1,1
1320,37,0.43929630517959595,0.2,1,0
3842,37,0.44565483927726746,0.2,1,0
4804,37,0.3737165629863739,0.0,1,0
4008,37,0.39348891377449036,0.4,1,1
1765,37,0.4644082188606262,0.0,1,0
2161,37,0.34650394320487976,0.4,1,1
4161,37,0.40697675943374634,0.0,0,0
1855,38,0.5060968995094299,0.0,1,0
1690,38,0.4779164493083954,0.0,1,0
3133,38,0.5174951553344727,0.25,0,0
4666,38,0.6125626564025879,0.75,1,1
431,38,0.4695113003253937,0.25,0,0
4680,38,0.7597025632858276,0.25,0,0
2032,38,0.6431608200073242,0.25,1,0
3759,38,0.4745752811431885,0.25,0,0
1240,38,0.5600936412811279,0.25,0,0
4914,38,0.4930955469608307,0.5,1,1
383,38,0.5512499809265137,0.5,1,1
1462,38,0.5410045385360718,0.25,1,0
4187,38,0.5185508728027344,0.25,1,0
1694,38,0.4077577590942383,0.0,0,0
559,38,0.5008348822593689,0.0,0,0
4506,38,0.45943135023117065,0.0,1,0
4540,38,0.5084282755851746,0.25,1,0
4738,38,0.6924179196357727,0.25,0,0
230,38,0.4379611611366272,0.0,1,0
2921,38,0.6800360679626465,0.0,0,0
1867,38,0.679149329662323,0.75,0,0
4430,38,0.43372029066085815,0.0,1,0
574,38,0.5493459701538086,0.5,1,0
1758,38,0.6541479229927063,0.25,0,0
4880,38,0.5386122465133667,0.25,1,0
4693,38,0.6580648422241211,0.25,0,0
4877,38,0.5107100009918213,0.0,1,0
3622,38,0.568913996219635,0.25,1,0
4422,38,0.5317649841308594,0.0,0,0
373,38,0.45895642042160034,0.0,1,0
159,39,0.4965875744819641,0.6,1,1
3713,39,0.45117276906967163,0.6,1,1
2723,39,0.4411276578903198,0.2,0,0
3725,39,0.4019407033920288,0.2,0,0
4526,39,0.41506367921829224,0.2,0,0
4848,39,0.4252361059188843,0.2,1,0
4663,39,0.5762185454368591,0.0,1,0
2549,39,0.48179131746292114,0.0,1,0
3798,39,0.5610678195953369,0.2,1,0
2820,39,0.5394413471221924,0.2,0,0
3124,39,0.6361655592918396,0.0,1,0
2866,39,0.3277236521244049,0.0,0,0
1519,39,0.2661508321762085,0.2,1,0
2100,39,0.432824969291687,0.4,0,0
1995,39,0.606529176235199,0.2,0,0
2893,39,0.4676351547241211,0.2,0,0
1531,39,0.4067081809043884,0.2,0,0
1386,39,0.5101426243782043,0.2,0,0
2209,39,0.4629889726638794,0.6,1,1
2273,39,0.33865684270858765,0.0,0,0
1518,39,0.4010523557662964,0.2,0,0
32,39,0.4465920925140381,0.2,0,0
2908,39,0.441304087638855,0.0,0,0
3796,39,0.528420627117157,0.6,1,1
1917,39,0.4338303208351135,0.2,1,0
1540,39,0.48784714937210083,0.2,1,0
4060,39,0.48338544368743896,0.4,1,1
3954,39,0.35713088512420654,0.0,1,0
1336,39,0.4926552474498749,0.2,1,0
186,39,0.38073861598968506,0.0,1,0
99,40,0.6156090497970581,0.16666666666666666,0,0
107,40,0.7667273283004761,0.3333333333333333,1,0
4769,40,0.4991372227668762,0.3333333333333333,0,0
4600,40,0.6910066604614258,0.3333333333333333,1,0
2563,40,0.665844738483429,0.0,0,0
2093,40,0.5133113861083984,0.3333333333333333,0,0
4569,40,0.59503573179245,0.16666666666666666,0,0
998,40,0.7277607917785645,0.3333333333333333,1,0
3483,40,0.6057178378105164,0.3333333333333333,1,0
1372,40,0.5871326923370361,0.16666666666666666,0,0
4308,40,0.7100207805633545,0.5,1,1
3684,40,0.6740467548370361,0.3333333333333333,1,0
3525,40,0.6638188362121582,0.16666666666666666,1,0
4616,40,0.695894718170166,0.5,1,0
292,40,0.6306521892547607,0.16666666666666666,1,0
1337,40,0.664928674697876,0.0,0,0
1979,40,0.6220872402191162,0.0,0,0
1123,40,0.6901476383209229,0.6666666666666666,0,0
3943,40,0.71142578125,0.3333333333333333,0,0
862,40,0.529153048992157,0.0,0,0
4561,40,0.6789740324020386,0.16666666666666666,0,0
4944,40,0.5096789598464966,0.16666666666666666,1,0
115,40,0.5879009962081909,0.5,0,0
4799,40,0.6489054560661316,0.3333333333333333,0,0
479,40,0.7395141124725342,0.16666666666666666,0,0
1670,40,0.5805282592773438,0.16666666666666666,1,0
677,40,0.6031085252761841,0.3333333333333333,0,0
3000,40,0.7115883231163025,0.3333333333333333,0,0
4288,40,0.6197381019592285,0.3333333333333333,0,0
3231,40,0.6895023584365845,0.3333333333333333,1,0
244,41,0.5655160546302795,0.4,0,0
2771,41,0.5920839309692383,0.2,0,0
4092,41,0.4675556719303131,0.0,1,0
669,41,0.41401928663253784,0.0,1,0
4462,41,0.708503007888794,0.2,0,0
2534,41,0.4663650691509247,0.0,0,0
2968,41,0.5300676226615906,0.0,0,0
1809,41,0.27623632550239563,0.0,0,0
1448,41,0.547575831413269,0.0,1,0
4876,41,0.6713111996650696,0.2,1,0
429,41,0.4971313178539276,0.4,0,0
3820,41,0.4084465205669403,0.0,1,0
739,41,0.5217752456665039,0.4,1,1
4278,41,0.4997316896915436,0.4,0,0
560,41,0.6251174807548523,0.4,0,0
4200,41,0.5599327087402344,0.2,1,0
1637,41,0.5140074491500854,0.0,0,0
2459,41,0.5581915974617004,0.0,1,0
357,41,0.47410163283348083,0.0,1,0
